msme_id,business_name,nic_code,district,state,district_tier,vintage_years,employee_count,monthly_revenue_series,gst_filing_dates,upi_inflow_series,epfo_contribution_series,cash_balance,receivables_outstanding,top_customer_concentration,network_node_count,climate_zone,past_climate_event,climate_recovery,ondc_seller,electricity_consumption_series,skill_certificates,whatsapp_active,good_borrower
MSME_102937,Singh Agro Industries 89,86,mumbai,Maharashtra,Tier 1,2.0,25,"1232257.59,1326101.62,1466606.88,1551830.06,1377313.35,1304685.45,1180286.82,1217185.39,1053268.93,1083502.31,1123157.84,1137097.21,1316967.84,1448438.52,1374884.21,1463037.09,1354694.51,1168291.33,1230093.93,1102959.42,961854.96,995793.18,1180104.4,1140331.51","1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1","1022932.99,1076288.49,1325806.94,1447456.46,1169201.64,1133983.01,987294.46,1091372.4,983728.82,947748.33,998792.03,934586.63,1068090.21,1329721.96,1228305.63,1367495.17,1107514.65,1103433.26,1098231.83,953265.73,787123.79,871022.34,1050246.03,977188.45","37113.67,36658.27,38450.59,41184.38,40284.05,0.0,37262.38,39210.13,41025.32,0.0,38071.37,39428.23",1526791.8242578548,748947.824746854,0.1608808932403865,46,VERY_HIGH,0,0,0,,NSDC Digital Literacy,0,0
MSME_102938,Sri Agro Industries 71,46,bastar,Chhattisgarh,Rural,6.1,15,"227350.55,226363.89,256305.82,231222.76,230018.19,235830.81,205726.98,177946.18,198093.39,181167.8,203996.91,194200.95,216068.08,240300.82,257160.24,251571.62,201748.41,206302.66,198529.78,190933.99,175069.9,178126.4,195465.97,200581.76","1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1","190821.55,208568.31,209132.63,214944.72,199688.02,195409.66,192522.28,160054.47,187933.82,164863.74,192262.22,159967.51,184571.19,209521.26,237545.67,213997.65,187974.83,165973.41,175363.21,157557.56,150995.91,146561.09,164490.54,171274.29","0.0,22533.39,23479.19,0.0,23246.63,21938.42,0.0,23597.53,23776.66,24896.37,23242.43,24614.55",97823.23818659087,127434.31115074275,0.5699880125219517,114,MEDIUM,0,0,0,,,1,0
MSME_102939,Arjun Enterprises 55,20,bangalore,Karnataka,Tier 1,1.0,6,"685372.36,820282.62,843653.31,856656.52,876499.4,736611.61,686403.41,713823.91,664183.3,630216.2,727429.49,774248.37,812978.34,793292.65,940942.8,794877.01,795729.48,817900.54,670523.7,723312.14,719393.74,690587.9,686048.96,722843.9","1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1","599387.68,729183.57,764672.22,743762.36,739912.87,604659.08,560209.37,621480.01,628580.12,534237.88,625748.63,673414.85,771320.33,685251.4,793974.86,716183.54,667825.48,752730.25,571002.45,660436.65,605696.77,579227.2,559610.47,590551.46","0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",440444.2530889794,757829.8220355927,0.18660958552155238,65,LOW,0,0,0,"1923.1,2211.1,2317.3,2168.6,1988.4,2242.0,1552.9,2007.2,1872.8,1867.1,1818.1,1737.6",,0,1
MSME_102940,Priya Hub 77,14,bangalore,Karnataka,Tier 1,14.7,46,"532316.29,629447.77,654198.25,665921.0,687661.91,629510.23,567530.46,518324.03,463551.51,496560.36,510895.32,572674.52,596009.0,700823.12,684630.58,582602.5,622038.88,608458.55,510069.17,474488.46,514274.77,459074.78,527866.27,552207.11","1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1","437436.58,551024.4,532004.95,595281.29,652393.84,536797.05,472464.58,459690.48,427022.14,404429.71,431680.08,523174.57,563492.63,610611.75,579814.84,542692.76,501343.18,555067.7,472804.08,415308.81,418055.96,379696.37,463217.31,521043.37","94538.09,88723.71,88311.95,96425.17,98623.71,90536.96,93345.47,95221.46,92253.8,94522.12,99206.42,85343.43",112816.6982016667,248650.9977987891,0.46824989432887915,56,LOW,0,0,0,,,0,1
MSME_102941,Jaya Enterprises 64,23,kolkata,West Bengal,Tier 1,5.9,71,"545243.44,625359.65,631363.0,575549.14,654490.84,575331.49,553066.52,526685.35,513982.27,460337.57,506852.61,556990.21,574370.24,671068.01,664231.98,678047.12,636814.86,631300.56,553100.6,534946.31,523831.11,523410.06,524046.15,651729.19","1,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1","463563.81,588426.12,575573.19,542544.47,524737.84,485705.9,521173.58,484391.87,438081.3,414370.43,452545.89,522554.16,482507.18,623122.84,562688.34,566864.57,596058.09,556820.49,460815.03,464133.49,444760.21,429185.16,450796.69,568302.38","143723.15,141418.66,143707.36,149981.39,159447.18,131572.22,147000.61,140539.17,154225.32,134469.66,144636.12,142808.68",855801.014442396,178886.75734512229,0.6533221084523504,54,LOW,0,0,0,"2227.7,2355.2,2420.7,2542.0,2495.0,2173.2,1946.9,1839.6,1764.8,1976.3,1754.8,2306.8",,0,1
MSME_102942,Ram Textiles 93,23,coimbatore,Tamil Nadu,Tier 2,2.0,33,"735463.96,815514.96,875764.33,912517.08,781566.61,829149.56,810035.93,771721.16,699826.8,705751.68,674074.12,765048.1,794232.3,897966.85,1048081.23,1007579.5,939519.1,858858.61,771899.8,755925.49,690495.48,807099.55,809607.94,886949.58","0,1,1,1,1,1,1,0,1,1,1,0,0,1,0,1,1,1,1,0,0,1,1,1","630221.27,671916.15,728287.03,798005.47,641462.55,738509.27,653247.58,691173.37,587461.29,589145.84,598767.46,672299.16,648133.53,775615.24,961624.58,888957.84,833792.17,740602.94,707781.15,624232.97,562425.54,751484.45,740891.16,780178.46","60246.92,60347.03,59486.56,57910.95,66067.45,63883.13,60492.92,59908.02,66285.05,63373.64,60465.41,65359.6",334438.82319428824,482214.0230281936,0.41450887066966907,29,MEDIUM,0,0,0,"1966.0,1904.2,2321.2,2539.9,2061.0,2156.9,1772.3,1921.0,1547.1,1955.7,2068.9,1915.6",,0,0
MSME_102943,Sri Enterprises 70,13,mumbai,Maharashtra,Tier 1,9.5,81,"336583.07,322037.6,341672.68,350456.83,351529.61,326770.95,280769.42,267378.11,267715.84,284543.47,279364.56,311990.57,329169.64,342723.13,341794.47,362744.94,362903.61,298778.14,302620.88,267175.77,271303.76,261960.9,291765.12,299572.28","1,1,0,1,1,1,1,1,1,1,0,0,0,1,1,0,0,0,1,1,1,1,1,1","288034.9,297178.52,310955.02,310425.47,297212.14,283476.92,230082.56,214027.49,237288.0,244464.71,248986.16,268088.77,270652.05,276046.47,289805.44,295545.97,324614.6,268315.87,253235.37,244415.75,251901.44,219617.78,241068.92,269931.21","140317.09,134197.05,145796.25,135868.52,127142.99,0.0,123192.23,0.0,143332.59,129826.35,127228.08,0.0",208664.47463060066,49998.55722475002,0.38231457840776883,69,VERY_HIGH,0,0,0,"908.0,946.3,1070.6,1089.0,1009.5,826.2,960.9,881.5,879.1,751.1,889.6,926.0",,1,0
MSME_102944,Priya Kitchen 68,16,bastar,Chhattisgarh,Rural,12.7,16,"1430043.37,1531514.84,1575168.75,1773750.74,1470942.81,1732882.44,1302184.76,1299689.74,1089247.4,1198143.21,1244469.98,1290412.85,1475710.44,1948837.18,1577945.09,1639801.25,1890202.68,1601708.34,1645456.11,1393808.74,1552730.95,1360007.81,1217602.47,1784170.65","0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0","475523.92,534335.13,526765.78,592491.1,482664.24,560365.38,486602.25,442536.52,400365.56,399274.26,464592.08,489222.16,524983.15,648061.7,573273.61,567749.99,697952.23,529376.01,553489.71,439879.81,503473.44,499836.43,447956.76,571615.69","37674.86,32219.79,37145.39,35608.76,37657.56,38095.4,37672.31,36245.27,36012.72,37199.2,36333.7,34088.05",581240.0439621723,87162.6880530942,0.20322196366385792,119,MEDIUM,0,0,1,"1151.2,1284.6,1291.7,1346.3,1548.8,1382.9,1138.5,1134.7,1147.9,1190.2,1025.9,1213.7",,0,0
MSME_102945,Apex Enterprises 84,46,tirupur,Tamil Nadu,Tier 2,2.3,20,"318508.23,336289.51,352823.2,354150.3,347933.34,320347.35,318568.97,275644.36,267812.73,255165.23,260449.79,294669.42,331579.68,359080.33,364746.81,333254.66,335741.41,310187.74,296872.45,273590.27,249979.45,267090.41,286666.78,306622.72","0,1,0,1,1,1,1,0,1,0,0,1,1,1,0,1,1,0,1,0,1,1,0,1","283291.8,273923.53,285504.75,309115.32,305458.27,281761.43,267837.07,242229.84,231308.09,227057.7,208725.33,250933.46,288342.31,300805.32,326683.49,292749.01,296909.27,275939.42,245736.35,248666.66,219433.79,236055.96,231070.44,273534.24","45072.46,43671.84,0.0,44247.51,50041.55,42481.42,49404.08,49387.26,42218.99,43749.98,44460.19,43765.25",422191.1610175116,116709.85771717197,0.6850919896789003,13,LOW,0,0,0,,SIDBI Financial Management,1,0
MSME_102946,Arjun Agro Industries 29,86,bengaluru,Karnataka,Tier 1,4.0,80,"1192416.39,1375831.16,1419787.86,1465737.66,1386308.09,1308077.05,1180475.56,1164065.29,1136504.52,1015794.23,1172268.84,1235877.69,1249172.46,1315795.0,1449624.73,1429204.35,1484761.29,1293455.45,1186071.19,1115738.31,1095844.45,1149405.41,1273688.26,1234089.03","1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0","970500.02,1259247.59,1182788.82,1184886.99,1276907.27,1068439.24,1035995.07,953693.75,1032195.65,924920.53,948743.86,1142414.19,1098967.47,1105590.04,1218242.13,1292594.66,1317295.16,1198067.35,1085079.16,903767.47,892949.06,1043177.9,1202083.27,1164736.24","147572.66,135022.9,152270.57,133454.31,153560.81,151531.1,139027.77,140839.87,130987.36,131963.28,142537.87,0.0",1719209.440632565,492289.6446773096,0.43047295334576186,119,LOW,0,0,1,,,0,1
MSME_102947,Apex Foods 30,49,pune,Maharashtra,Tier 1,6.9,48,"379705.69,430640.39,428346.15,441978.83,411020.44,414854.56,391770.7,374317.86,347206.69,365283.11,367771.74,396716.45,454374.73,488956.77,482064.72,536054.12,481881.38,449651.56,408893.99,399627.47,398549.28,394301.03,425429.36,434354.67","1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1","335921.5,379682.28,405217.64,405108.09,353948.82,334249.35,323662.22,337003.34,322708.01,308737.32,312219.95,376398.57,367214.92,456256.0,415689.81,471445.9,426200.66,416032.98,356509.49,356294.37,360911.48,321366.02,398180.5,366442.89","108878.38,109252.34,115040.35,107205.42,102209.41,105696.43,116663.21,123158.84,119027.99,0.0,107489.36,108767.09",542758.5281926704,189228.65012479087,0.5046016990344699,85,MEDIUM,0,0,0,,,0,1
MSME_102948,Kiran Enterprises 36,46,kolkata,West Bengal,Tier 1,3.9,2,"449261.84,461515.16,520749.94,546122.44,495903.21,463132.34,473278.01,402102.47,383829.35,349666.21,433818.97,476583.37,477155.04,515849.68,547958.73,550363.0,509149.87,462746.69,435940.76,402336.61,402487.49,383683.83,456873.1,514527.79","1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1","379026.24,410104.46,448277.48,463656.55,414592.24,432827.13,411056.59,359473.27,349565.93,306684.54,391184.71,386661.43,440075.74,450486.11,470260.37,479723.06,418558.4,402975.53,409266.87,340351.99,370835.72,332082.66,401099.2,476110.29","0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",451672.2306983015,429561.223325289,0.7370599931543138,41,LOW,0,0,0,"1905.6,2254.6,2366.3,2410.2,2104.1,2060.4,2015.2,1787.3,1700.0,1517.1,1959.8,2008.4",,1,1
MSME_102949,Arjun Hub 36,24,bangalore,Karnataka,Tier 1,1.5,83,"1190242.54,1283280.35,1348893.92,1400083.2,1527496.43,1292569.26,1242177.39,1117677.5,977388.91,1055496.21,1134089.48,1322574.98,1220120.15,1498166.02,1500162.74,1473524.45,1350554.77,1414367.98,1252306.49,1150530.92,1115227.32,1199647.73,1170726.77,1425823.87","1,1,1,1,0,1,1,1,0,1,0,1,0,0,0,1,1,1,1,1,1,0,1,1","972179.21,1146347.08,1088195.73,1278202.22,1403353.79,1208017.78,1083575.87,1048931.83,843480.58,871288.95,1028594.15,1209530.99,1005773.65,1373589.58,1208727.7,1214581.05,1096088.1,1141333.44,1070165.5,936957.1,907883.32,977563.29,1070799.91,1203604.86","0.0,213757.42,0.0,0.0,189669.98,205079.1,186970.63,181688.25,186993.82,196563.19,190289.5,196490.19",810914.3563556729,128107.6109572379,0.053695174345660325,48,LOW,0,0,0,,,1,0
MSME_102950,Kiran Auto Parts 23,28,ludhiana,Punjab,Tier 2,2.4,61,"504117.78,529653.8,538821.05,586586.96,538869.05,552984.49,522352.93,423078.6,487088.04,451127.55,495235.71,507595.23,561945.62,666281.31,599078.97,628125.35,624712.93,513147.14,518408.88,532074.14,467269.02,516883.77,558994.89,615810.91","1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1","440043.35,454426.02,472676.1,551611.76,497880.29,484373.23,482649.65,339778.21,405431.76,393732.16,468539.14,418129.99,461414.36,569861.38,567095.68,581106.6,558542.83,455730.82,445032.6,440422.24,393613.39,423478.63,527113.54,546253.43","104223.52,0.0,110925.96,103593.72,108413.91,0.0,114822.19,105369.56,112975.81,109627.9,114229.16,99218.45",91430.8692398256,609271.8100401816,0.28325478066122467,103,MEDIUM,0,0,0,"1180.4,1369.7,1308.6,1195.0,1339.0,1015.4,1123.8,1054.0,945.9,1043.2,1167.7,1278.6",,1,1
MSME_102951,Singh Pharma 20,14,jodhpur,Rajasthan,Tier 3,10.8,95,"1360947.6,1264343.28,1375346.93,1576400.8,1454874.52,1352206.09,1342417.32,1180774.48,1074450.56,1196843.68,1194742.39,1193032.53,1332764.48,1408206.4,1445934.29,1523546.47,1469875.3,1408672.53,1310373.3,1243458.47,1218571.19,1214170.45,1287012.09,1441827.25","0,1,0,0,1,1,1,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1","1153187.83,1087392.62,1227248.19,1408410.97,1265206.55,1090543.24,1175876.78,956382.2,997842.62,1051940.86,1099792.56,1126824.91,1164978.89,1327547.59,1208403.84,1365406.44,1388643.63,1263991.72,1218118.23,1050359.12,1145999.72,1029934.78,1217338.64,1244622.83","203304.96,189702.99,185318.64,188976.73,202331.94,196146.43,201453.4,196624.65,0.0,190035.79,173366.45,187041.96",2289225.8462904003,1006915.5519168364,0.17788185563496656,105,HIGH,1,0,1,"6468.7,6845.8,7544.9,7998.2,7230.7,7400.2,6168.0,5742.4,6091.1,5856.6,6299.6,7083.0",PMKVY Retail Associate,0,0
MSME_102952,Ram Foods 68,62,bastar,Chhattisgarh,Rural,10.6,90,"369488.36,386579.96,375778.11,388110.23,382176.16,392901.79,362464.14,338105.98,292358.64,335483.02,318823.13,365610.11,388559.2,375878.91,416518.57,427295.19,396191.86,358912.07,351108.82,359493.41,338090.38,328059.79,365066.05,367157.65","1,0,1,1,1,0,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1","322709.43,320524.74,336229.4,351526.17,333288.05,323989.72,335824.33,270895.61,249266.7,298048.78,298113.54,326449.81,325932.19,343339.95,357053.73,364090.8,347263.18,301443.7,298969.31,325021.02,284057.35,310829.63,294029.66,347721.84","182648.99,165068.56,0.0,171965.33,0.0,190118.76,177313.84,178591.08,0.0,0.0,181834.54,0.0",238745.79158915448,275974.68183115835,0.4806332960067898,56,MEDIUM,0,0,0,"2005.5,1758.7,1875.6,1934.0,2000.7,1806.2,1855.8,1684.5,1669.8,1604.9,1901.9,1907.0",,1,0
MSME_102953,Meena Hub 99,62,chennai,Tamil Nadu,Tier 1,4.6,56,"448508.9,367976.38,453881.23,542778.24,503288.76,462773.31,424207.86,383815.38,344783.2,361670.4,384893.24,443184.06,464454.69,490496.87,490842.49,495222.1,445812.63,462550.9,396847.04,389621.15,405708.19,400227.7,428995.28,487703.53","1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1","394147.9,342512.58,421706.8,459949.99,462940.42,416461.88,366774.56,342719.34,292581.86,334931.05,328304.47,417581.19,391227.51,396123.18,459604.05,455991.17,359141.6,402165.61,324427.35,342411.11,324759.48,346402.76,365926.24,449746.96","111842.91,107419.88,97329.5,105883.15,107693.02,108188.28,99402.43,109176.24,112147.38,106145.48,110580.5,104526.21",848149.2591446455,184096.12967953703,0.26096901799477273,52,VERY_HIGH,0,0,0,,NSDC Digital Literacy|PMKVY Retail Associate|UDYAM Registration Cert,0,1
MSME_102954,Apex Auto Parts 69,31,pune,Maharashtra,Tier 1,3.9,89,"1300369.81,1518969.99,1433068.71,1402830.94,1511099.78,1360204.75,1227893.48,1139513.08,1139169.1,1123714.65,1248573.3,1293864.55,1443966.74,1474420.8,1563455.64,1518703.22,1596435.0,1399895.06,1171608.97,1170839.99,1161428.72,1172579.72,1303421.0,1327468.13","1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1,0,1,1,1,1,1,1,1","1076712.69,1422437.74,1251344.59,1163285.0,1282833.31,1102533.02,1064742.58,1040295.65,1065731.41,1037503.95,1096232.47,1120535.32,1278372.61,1215730.9,1390767.86,1313091.31,1390138.76,1249213.5,982874.75,962490.26,985885.93,998694.37,1089712.13,1226583.11","154541.51,161398.25,0.0,0.0,143557.45,146991.29,169243.67,0.0,151580.6,160961.63,162785.17,144481.11",1387411.767632016,685639.5292224794,0.6893824135820699,100,MEDIUM,0,0,0,"3721.6,3384.2,3504.8,3936.9,3804.7,3058.2,2879.0,2680.7,2821.5,2797.4,3254.0,3468.9",,0,1
MSME_102955,Sri Pharma 17,14,kolkata,West Bengal,Tier 1,6.8,40,"1388740.13,1580628.87,1620658.85,1752959.06,1738846.3,1631343.74,1503116.47,1446282.0,1426095.95,1437373.72,1440527.0,1477944.74,1676358.94,1881307.97,2001680.76,2006443.99,1826619.22,1752230.77,1652059.52,1626121.93,1425017.15,1557226.32,1590634.34,1889446.65","1,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1","1121319.36,1283311.66,1431125.26,1653990.6,1599830.23,1341666.58,1381315.19,1196894.06,1303339.64,1320498.83,1171320.83,1212931.45,1401744.67,1634572.43,1784086.84,1643720.56,1529110.85,1652440.0,1563159.54,1506896.35,1217881.17,1422269.22,1386157.91,1756841.03","86063.74,87231.94,82593.44,84360.42,94758.68,88856.43,87009.86,92115.28,92708.25,86032.27,82913.57,85548.01",1749421.1703914166,1245834.7080971387,0.16416157419325778,8,LOW,0,0,1,,,0,0
MSME_102956,Apex Auto Parts 90,47,nashik,Maharashtra,Tier 2,7.9,26,"1188968.3,1309538.44,1385953.37,1559472.94,1279701.53,1188892.46,1139285.35,918628.64,928326.23,949539.11,1119515.09,1062734.98,1129044.12,1257985.84,1382178.45,1311692.84,1266835.71,1164887.0,1030073.91,980128.13,953451.78,1043590.15,1013921.19,1222086.77","1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,1,1,0,1,1","991346.9,1195037.01,1226978.19,1456279.87,1209105.58,1027747.38,981974.43,821193.91,822729.92,776620.87,953484.7,862096.17,997512.88,1154739.53,1242296.88,1100215.01,1093088.63,1014690.44,870985.43,876422.96,804880.11,943149.84,917416.51,1047587.5","0.0,45652.74,0.0,40691.41,44995.73,44266.49,47147.16,42339.4,45587.74,0.0,45901.0,40292.11",1314822.0270989523,435844.65658278513,0.1708175649997899,38,VERY_HIGH,0,0,0,,,0,0
MSME_102957,Meena Diagnostics 83,25,nashik,Maharashtra,Tier 2,2.1,78,"181888.43,177141.56,197721.05,193704.73,189290.1,173046.45,161611.99,157285.25,156130.77,135948.66,146966.95,164721.14,178027.84,192479.02,205207.86,176343.64,179589.19,181205.65,157153.51,139379.5,134156.82,145800.27,151878.15,186207.21","0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,1,1,1,1,1,0,0,0,0","146341.41,148472.0,186410.96,182186.92,160918.37,152757.18,130947.16,129116.03,138694.93,122015.31,128988.32,139426.44,165503.64,158591.55,180584.51,149024.53,148500.98,145216.47,127864.31,115901.8,123041.01,136673.72,135233.21,173880.17","0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",259876.81063192015,67812.10646710006,0.447121509160919,75,VERY_HIGH,1,1,0,,,1,0
MSME_102958,Bharat Auto Parts 49,52,ludhiana,Punjab,Tier 2,5.6,5,"859368.19,904823.11,1058602.36,1014397.25,1040595.73,1042362.38,952600.49,841158.03,817519.51,842511.15,789983.43,841615.99,1082169.16,989748.43,1223383.3,1062719.3,1015129.42,1037317.48,851188.83,981250.49,929774.71,937305.27,860740.29,1082992.18","1,0,0,0,0,1,0,1,1,1,1,0,1,0,1,0,1,1,0,0,0,1,0,1","789592.22,774978.78,880745.61,847574.17,978996.37,967758.44,850888.67,706093.52,669047.89,798765.03,715327.19,763501.68,885019.85,926732.8,1080688.89,939890.48,870810.01,854919.91,685982.0,807676.3,803572.12,755693.81,782308.79,978916.04","0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",1201628.5865885979,230556.51324449308,0.5173374524367629,81,MEDIUM,0,0,0,,,0,1
MSME_102959,Jaya Enterprises 78,45,surat,Gujarat,Tier 2,1.6,10,"1574140.76,1612772.33,1749874.49,1753931.99,1558615.3,1530062.98,1422202.17,1231683.55,1309954.8,1323338.71,1335102.37,1536698.17,1548059.39,1622216.06,1626495.2,1685356.4,1377700.28,1612989.94,1390734.57,1343243.87,1300773.9,1298514.46,1262493.16,1198810.43","1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1","1346520.53,1442450.94,1638860.03,1538842.82,1285227.46,1321193.11,1141914.22,1151969.46,1120122.54,1219749.04,1082154.7,1394431.67,1439741.82,1488791.41,1524551.7,1396850.93,1146713.15,1425798.9,1138351.22,1130802.47,1219679.54,1159528.81,1148587.03,1015321.64","0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",1443089.1180530146,1410960.8365504574,0.13333480496914368,119,HIGH,1,1,0,"6918.0,6615.2,7277.2,7451.2,6339.3,6418.6,6248.5,5523.1,5891.7,6067.0,5286.8,5220.3",,0,1
MSME_102960,Bharat Foods 46,86,pune,Maharashtra,Tier 1,14.0,99,"215658.39,211739.27,220652.05,226763.27,221187.56,215509.44,200377.18,188628.66,177243.16,187807.36,196157.95,200227.03,227149.71,227850.17,259996.91,274364.71,255438.61,228956.11,203217.2,207745.36,190376.77,201869.21,224385.66,226701.4","1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,0,1,1","192370.13,200143.79,182090.07,198591.41,209615.63,202567.94,174339.1,164682.98,155773.62,166882.48,168512.65,166480.29,201564.36,200033.3,246554.41,235314.53,224177.76,186532.17,166285.18,187920.7,164324.09,188904.96,200229.57,184211.56","0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",321243.50280094,101437.22013473861,0.5851357372035176,62,MEDIUM,0,0,0,,,1,1
MSME_102961,Singh Auto Parts 55,28,ludhiana,Punjab,Tier 2,0.6,73,"844192.7,858361.74,936446.87,944199.53,1000917.93,900125.89,795942.33,745288.75,758797.05,661219.39,718493.08,764873.77,882628.58,939471.57,957825.44,956691.64,859513.26,818776.1,814581.59,684784.24,706420.13,764870.25,784739.83,813430.03","1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1","699630.78,769559.92,796760.99,811441.97,904764.38,773725.41,684223.26,676687.33,627907.04,619496.57,586572.43,637201.98,788992.87,777203.34,812012.61,807828.98,788304.52,669506.06,702595.9,576153.95,633369.41,690869.96,652415.75,665499.33","116090.48,108020.49,112370.4,0.0,107708.86,103737.21,111386.49,118825.73,0.0,118442.77,116167.56,0.0",770098.4229589537,930197.3890522186,0.10710510936548481,98,MEDIUM,0,0,0,,NABARD Agri-Business Cert|SIDBI Financial Management,0,0
MSME_102962,Sri Textiles 35,13,ludhiana,Punjab,Tier 2,6.4,48,"192467.24,208688.32,210016.95,202617.08,213534.18,210107.4,194224.14,174753.79,167218.03,152510.64,185166.93,184738.58,180901.49,214961.74,225421.86,230278.76,215089.53,196130.98,181816.34,174932.04,168566.75,191379.0,182745.55,194429.61","1,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1","171321.5,193139.51,191787.27,165496.22,186904.13,181456.44,175310.22,151346.19,145701.59,135973.31,162174.27,167863.75,147740.55,198786.05,187264.95,187904.34,172236.76,182466.02,168784.0,154459.56,135973.17,174405.87,172002.87,182149.46","123398.25,117057.13,0.0,122375.06,0.0,116535.04,121240.27,0.0,124433.99,125395.03,121501.69,104900.19",58136.19357042227,79874.49105373897,0.6677209433048806,31,MEDIUM,0,0,0,"552.3,730.5,750.4,787.1,616.4,647.9,611.7,516.1,564.7,577.5,586.2,607.5",,1,0
MSME_102963,Sri Pharma 65,49,bastar,Chhattisgarh,Rural,2.8,45,"399238.41,472328.74,453221.17,468799.78,505454.0,441232.55,409618.33,381719.66,391515.26,389668.01,426968.42,429372.19,481415.14,458829.88,456656.49,503389.33,463837.91,472709.03,394084.65,363253.26,357567.36,368965.2,393714.32,429247.35","1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1","329709.34,430905.34,420554.54,399406.91,473803.08,354387.79,347080.58,321895.27,340110.02,334337.74,354762.11,356035.85,411580.61,375695.55,381100.58,464967.23,435675.02,443472.17,338550.3,299519.23,307727.8,303327.36,357072.85,405954.57","91486.67,80780.53,0.0,89508.18,88711.75,87081.13,0.0,0.0,87637.52,83794.32,79747.74,87353.22",606573.18636588,337844.7479755627,0.5125099322042794,88,MEDIUM,0,0,1,"1248.7,1412.4,1323.9,1487.4,1391.7,1232.5,1136.0,1090.2,1086.2,1154.1,1137.4,1186.2",,0,0
